timestamp,id,shipname,shiptype,shiplength[m],shipbeam[m],lat,lon,yaw[deg],turningrate[deg/s],tugenable
2026-07-23T00:05:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.041404,129.188316,225.0,0.00,0
2026-07-23T00:06:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.042698,129.186735,225.0,0.00,0
2026-07-23T00:06:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.043992,129.185154,225.0,0.00,0
2026-07-23T00:07:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.045286,129.183573,225.0,0.00,0
2026-07-23T00:08:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.046580,129.181992,225.0,0.00,0
2026-07-23T00:08:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.047874,129.180411,225.0,0.00,0
2026-07-23T00:09:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.049168,129.178830,225.0,0.00,0
2026-07-23T00:10:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.050462,129.177249,225.0,0.00,0
2026-07-23T00:10:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.051756,129.175668,225.0,0.00,0
2026-07-23T00:11:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.053050,129.174087,225.0,0.00,0
2026-07-23T00:12:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.054344,129.172506,225.0,0.00,0
2026-07-23T00:12:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.055638,129.170925,225.0,0.00,0
2026-07-23T00:13:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.056932,129.169344,225.0,0.00,0
2026-07-23T00:14:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.058226,129.167763,225.0,0.00,0
2026-07-23T00:14:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.059520,129.166182,225.0,0.00,0
2026-07-23T00:15:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.060814,129.164601,225.0,0.00,0
2026-07-23T00:16:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.062108,129.163020,225.0,0.00,0
2026-07-23T00:16:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.063402,129.161439,225.0,0.00,0
2026-07-23T00:17:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.064696,129.159858,225.0,0.00,0
2026-07-23T00:18:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.065990,129.158277,225.0,0.00,0
2026-07-23T00:18:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.067284,129.156696,225.0,0.00,0
2026-07-23T00:19:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.068578,129.155115,225.0,0.00,0
2026-07-23T00:20:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.069872,129.153534,225.0,0.00,0
2026-07-23T00:20:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.071166,129.151953,225.0,0.00,0
2026-07-23T00:21:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.072460,129.150372,225.0,0.00,0
2026-07-23T00:22:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.073755,129.148791,225.0,0.00,0
2026-07-23T00:22:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.075049,129.147210,225.0,0.00,0
2026-07-23T00:23:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.076343,129.145629,225.0,0.00,0
2026-07-23T00:24:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.077637,129.144048,225.0,0.00,0
2026-07-23T00:24:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.078931,129.142467,225.0,0.00,0
2026-07-23T00:25:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.080225,129.140886,225.0,0.00,0
2026-07-23T00:26:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.081519,129.139305,225.0,0.00,0
2026-07-23T00:26:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.082813,129.137724,225.0,0.00,0
2026-07-23T00:27:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.084107,129.136143,225.0,0.00,0
2026-07-23T00:28:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.085401,129.134562,225.0,0.00,0
2026-07-23T00:28:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.086695,129.132981,225.0,0.00,0
2026-07-23T00:29:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.087989,129.131400,225.0,0.00,0
2026-07-23T00:30:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.089283,129.129819,225.0,0.00,0
2026-07-23T00:00:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.125852,129.121383,135.0,0.00,0
2026-07-23T00:00:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.125029,129.122389,135.0,0.00,0
2026-07-23T00:01:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.124206,129.123395,135.0,0.00,0
2026-07-23T00:01:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.123382,129.124402,135.0,0.00,0
2026-07-23T00:02:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.122559,129.125408,135.0,0.00,0
2026-07-23T00:02:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.121735,129.126414,135.0,0.00,0
2026-07-23T00:03:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.120912,129.127421,135.0,0.00,0
2026-07-23T00:03:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.120088,129.128427,135.0,0.00,0
2026-07-23T00:04:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.119265,129.129433,135.0,0.00,0
2026-07-23T00:04:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.118441,129.130439,135.0,0.00,0
2026-07-23T00:05:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.117618,129.131446,135.0,0.00,0
2026-07-23T00:05:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.116794,129.132452,135.0,0.00,0
2026-07-23T00:06:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.115971,129.133458,135.0,0.00,0
2026-07-23T00:06:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.115147,129.134465,135.0,0.00,0
2026-07-23T00:07:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.114324,129.135471,135.0,0.00,0
2026-07-23T00:07:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.113500,129.136477,135.0,0.00,0
2026-07-23T00:08:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.112677,129.137484,135.0,0.00,0
2026-07-23T00:08:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.111853,129.138490,135.0,0.00,0
2026-07-23T00:09:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.111030,129.139496,135.0,0.00,0
2026-07-23T00:09:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.110206,129.140503,135.0,0.00,0
2026-07-23T00:10:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.109383,129.141509,135.0,0.00,0
2026-07-23T00:10:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.108559,129.142515,135.0,0.00,0
2026-07-23T00:11:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.107736,129.143522,135.0,0.00,0
2026-07-23T00:11:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.106913,129.144528,135.0,0.00,0
2026-07-23T00:12:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.106089,129.145534,135.0,0.00,0
2026-07-23T00:12:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.105266,129.146540,135.0,0.00,0
2026-07-23T00:13:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.104442,129.147547,135.0,0.00,0
2026-07-23T00:13:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.103619,129.148553,135.0,0.00,0
2026-07-23T00:14:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.102795,129.149559,135.0,0.00,0
2026-07-23T00:14:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.101972,129.150566,135.0,0.00,0
2026-07-23T00:15:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.101148,129.151572,135.0,0.00,0
2026-07-23T00:15:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.100325,129.152578,135.0,0.00,0
2026-07-23T00:16:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.099501,129.153585,135.0,0.00,0
2026-07-23T00:16:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.098678,129.154591,135.0,0.00,0
2026-07-23T00:17:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.097854,129.155597,135.0,0.00,0
2026-07-23T00:17:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.097031,129.156604,135.0,0.00,0
2026-07-23T00:18:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.096207,129.157610,135.0,0.00,0
2026-07-23T00:18:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.095384,129.158616,135.0,0.00,0
2026-07-23T00:19:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.094560,129.159623,135.0,0.00,0
2026-07-23T00:19:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.093737,129.160629,135.0,0.00,0
2026-07-23T00:20:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.092913,129.161635,135.0,0.00,0
2026-07-23T00:20:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.092090,129.162641,135.0,0.00,0
2026-07-23T00:21:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.091267,129.163648,135.0,0.00,0
2026-07-23T00:21:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.090443,129.164654,135.0,0.00,0
2026-07-23T00:22:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.089620,129.165660,135.0,0.00,0
2026-07-23T00:22:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.088796,129.166667,135.0,0.00,0
2026-07-23T00:23:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.087973,129.167673,135.0,0.00,0
2026-07-23T00:23:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.087149,129.168679,135.0,0.00,0
2026-07-23T00:24:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.086326,129.169686,135.0,0.00,0
2026-07-23T00:24:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.085502,129.170692,135.0,0.00,0
2026-07-23T00:25:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.084679,129.171698,135.0,0.00,0
2026-07-23T00:25:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.083855,129.172705,135.0,0.00,0
2026-07-23T00:26:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.083032,129.173711,135.0,0.00,0
2026-07-23T00:26:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.082208,129.174717,135.0,0.00,0
2026-07-23T00:27:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.081385,129.175724,135.0,0.00,0
2026-07-23T00:27:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.080561,129.176730,135.0,0.00,0
2026-07-23T00:28:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.079738,129.177736,135.0,0.00,0
2026-07-23T00:28:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.078914,129.178742,135.0,0.00,0
2026-07-23T00:29:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.078091,129.179749,135.0,0.00,0
2026-07-23T00:29:30.000Z,traffic_8,SILVERFIN,어선,18,5,35.077267,129.180755,135.0,0.00,0
2026-07-23T00:30:00.000Z,traffic_8,SILVERFIN,어선,18,5,35.076444,129.181761,135.0,0.00,0
2026-07-23T00:00:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.031119,129.131663,90.0,0.20,0
2026-07-23T00:01:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.031047,129.132508,102.0,0.20,0
2026-07-23T00:02:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.030832,129.133316,114.0,0.20,0
2026-07-23T00:03:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.030484,129.134052,126.0,0.20,0
2026-07-23T00:04:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.030018,129.134683,138.0,0.20,0
2026-07-23T00:05:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.029456,129.135182,150.0,0.20,0
2026-07-23T00:06:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.028820,129.135528,162.0,0.20,0
2026-07-23T00:07:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.028140,129.135704,174.0,0.20,0
2026-07-23T00:08:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.027444,129.135704,186.0,0.20,0
2026-07-23T00:09:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.026764,129.135528,198.0,0.20,0
2026-07-23T00:10:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.026128,129.135182,210.0,0.20,0
2026-07-23T00:11:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.025566,129.134683,222.0,0.20,0
2026-07-23T00:12:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.025100,129.134052,234.0,0.20,0
2026-07-23T00:13:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.024752,129.133316,246.0,0.20,0
2026-07-23T00:14:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.024537,129.132508,258.0,0.20,0
2026-07-23T00:15:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.024465,129.131663,270.0,0.20,0
2026-07-23T00:16:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.024537,129.130818,282.0,0.20,0
2026-07-23T00:17:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.024752,129.130010,294.0,0.20,0
2026-07-23T00:18:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.025100,129.129275,306.0,0.20,0
2026-07-23T00:19:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.025566,129.128644,318.0,0.20,0
2026-07-23T00:20:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.026128,129.128144,330.0,0.20,0
2026-07-23T00:21:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.026764,129.127799,342.0,0.20,0
2026-07-23T00:22:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.027444,129.127622,354.0,0.20,0
2026-07-23T00:23:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.028140,129.127622,6.0,0.20,0
2026-07-23T00:24:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.028820,129.127799,18.0,0.20,0
2026-07-23T00:25:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.029456,129.128144,30.0,0.20,0
2026-07-23T00:26:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.030018,129.128644,42.0,0.20,0
2026-07-23T00:27:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.030484,129.129275,54.0,0.20,0
2026-07-23T00:28:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.030832,129.130010,66.0,0.20,0
2026-07-23T00:29:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.031047,129.130818,78.0,0.20,0
2026-07-23T00:30:00.000Z,traffic_9,OCEAN GUARD,순찰선,45,8,35.031119,129.131663,90.0,0.20,0
2026-07-23T00:00:00.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:00:50.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:01:40.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:02:30.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:03:20.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:04:10.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:05:00.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:05:50.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:06:40.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:07:30.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:08:20.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:09:10.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:10:00.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:10:50.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:11:40.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:12:30.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:13:20.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:14:10.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:15:00.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:15:50.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:16:40.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:17:30.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:18:20.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:19:10.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:20:00.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:20:50.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:21:40.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:22:30.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:23:20.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:24:10.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:25:00.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:25:50.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:26:40.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:27:30.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:28:20.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:29:10.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
2026-07-23T00:30:00.000Z,traffic_10,DRIFTER,예인대상,30,9,35.092745,129.193597,0.0,0.00,0
